Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
21,22,43,train,True,0.0018619,0.5606194518506527,366.89958562627436,366.8255310058594,367.460205078125,0.6346604824066162,-0.07404103055596356
22,21,43,train,True,0.005719,0.5648276966810226,359.33568499863145,359.1706237792969,359.9005126953125,0.7298678159713745,-0.1650401192903519
23,20,43,train,True,0.0428495,0.3681319490075111,346.9032608732581,346.9890441894531,347.2713928222656,0.2823452949523926,0.08578665405511854
16,28,44,train,True,0.0052184,0.35227882578969,351.76362693592904,351.8246765136719,352.11590576171875,0.29122239351272583,0.06105643227696417
17,27,44,train,True,0.0855668,-0.651713057756424,362.4184061729908,362.31707763671875,361.7666931152344,-0.5503671765327454,-0.1013458812236786
18,26,44,train,True,0.001584,-0.05808679446578026,373.71329919680954,373.72900390625,373.65521240234375,-0.07380840182304382,0.015721607357263565
19,25,44,train,True,0.000418,0.17235983569175006,375.954043972902,376.0549011230469,376.12640380859375,0.0714987963438034,0.10086103934794666
20,24,44,train,True,0.0003256,0.605036129951477,380.8353630399704,380.95977783203125,381.4403991699219,0.48061639070510864,0.1244197392463684
21,23,44,train,True,0.0017556,0.06745461452519522,376.3898512936779,376.5247497558594,376.4573059082031,-0.06744199991226196,0.13489661443745718
22,22,44,train,True,0.0006996,0.387798617631197,375.46721236869695,375.4749450683594,375.8550109863281,0.3800539970397949,0.007744620591402074
